Nama,cluster_ind_fastrp_256
LUH GEDE MEGA PUTRI TJATERA,3
LUHUR DINO HERLAMBANG,1
LUHUR IWAN HERNADI,1
LUIS SORIANO RENON,3
LUJENG WIYONO,1
LUKAS DHARMAWAN WIBOWO,1
LUKAS SETIO WONGSO WONG,2
LUKAS YULIANTO SUNARYO,0
LUKI THETA HANDAYANI,1
LUKITO WINARTO,1
LUKMAN HAKIM,3
LUKMAN KOLIM,3
LUKMAN PUDJIADI,0
LUKMANUL KHAKIM,3
LUKY ALFIRMAN,1
LUNA MAYA SUGENG,3
LUSIANA SWANDAYANI,0
LUSIDA AFTIARTI,3
LUTFI NAZI,1
LUTHFI MARDIANSYAH,1
LUVENA KATHERINE HALIM,0
LYDIA IMMANUEL,2
LYDIA SILVANNA DJAMAN,1
LYDIAWATI DAKHI,1
LYNDA TJANDRA BRASALI,0
LYVIA MARIANA,2
M AKSA MAHMUD,1
M ALFAN BAHARUDIN,2
M ALI HASAN,1
M ARSJAD RASJID PM,3
M ASRI,1
M EDI PREMONO,0
M FAIZ KURNIAWAN,0
M IRFAN,0
M KHAIRNADHIF KASYFILLAH,3
M M A INDAH PREASTUTY,1
M RAMDANI BASRI,3
M RUDY SALAHUDDIN RAMTO,2
M SURI,1
M YUSUF,1
MAARTEN LUTHER SAPULETE,3
MACHFUDZ HASAN SYAMSU,1
MADARIA SINURAT,3
MADE SUDHARTA,3
MADE SUSILA,3
MADE SUTARJANA,1
MAGNUS JAYA,0
MAHAKA MEDIA TBK,1
MAHENDRA AGAKHAN T,1
MAHLIL SIREGAR,1
MAHMUD SAMURI,0
MAHMUDAH,1
MAHMUDI,1
MAIMA WARDHA SYAKHROZA,1
MAIMUNAH ALKAF,0
MAKMUR WIDJAJA,2
MALCOLM CLARKE,1
MALINDO FEEDMILL TBK,3
MAMAY MAYANG SUMBI,3
MANDOM INDONESIA TBK,1
MANGGI TARUNA HABIR,1
MANIWANEN,0
MANOJ DHAMOO PUNJABI,1
MANOJ PITAMBER NANWANI,3
MANOJ PUNJABI,1
MANSJUR TANDIONO,3
MANUEL DJUNAKO,3
MANUEL VELEZ PANGILINAN,3
MAO CHUNMING,1
MARCEL MENARO,1
MARCEL PERMADHI,2
MARCELLINUS KUNCORO ADHI,1
MARCHO IBRAHIM,1
MARCIA SUTEDJA,1
MARCOS SETYABUDI,3
MARCOS TJIN,0
MARCUS CHARLES JORDAN,3
MARCUS HARIANTO B,1
MARDANI H MAMING,0
MARDANI HAJI MAMING,0
MARDJOEKI ATMADIREDJA,3
MARGARETHA NATALIA WIDJAJA,1
MARGIMAN,1
MARGONO,1
MARIA AGUS TRI SUSANTI,3
MARIA BOEDIMAN,3
MARIA ELIZABETH LIMAN,1
MARIA F TULOLO,3
MARIA FEBRINA KASIM,1
MARIA HERMIATI,3
MARIA JOSE VALDES VAZQUEZ,3
MARIA JOSEPHINE OKKY TAYU,1
MARIA KARMILA,0
MARIA LIE,3
MARIA REVIANI,3
MARIA SANTOSO,0
MARIA SUPARNO,0
MARIA THERESIA VELINA YULIANTI,3
MARIA THERESIA YULITA,1
MARIANTI PUDJIADI,0
MARIANTO,1
MARILYN ADIJANTO,1
MARINA BUDIMAN,3
MARIO ALBERT UTAMA MARIO UTAMA,1
MARISA KOLONAS,1
MARISSA JEANNE MAREN BARAGAR,0
MARITA ALISJAHBANA,3
MARIUS OBBERT MULIA,1
MARK ALAN LOYND,3
MARK JULIAN WAKEFORD,2
MARK MH EKELSCHOT,0
MARKUS SILITONGA,3
MARLIANE ANGGRAINI SEBASTIAN,0
MARRITA ERHAR,1
MARSILLAM SIMANDJUNTAK,3
MARSONO GOSONOTOMO,0
MARSUM,1
MARTIN ADAM,0
MARTIN BASUKI HARTONO,1
MARTIN LUNDSTEDT,1
MARTIN SETIAWAN,1
MARTIN SUHARLIE,3
MARTIN THENIKO,1
MARTIN WIBOWO,0
MARTIN WIDJAJA,1
MARTINA BERTO TBK,1
MARTINI,0
MARTONO ANGGUSTI,3
MARTUA PARNINGOTAN SIHALOHO,3
MARTUA SITORUS,3
MARYONO,0
MARZUKI TAN,0
MARZUKI WIDJAJA,1
MAS HENGKY IRAWAN,1
MAS UD SAID,3
MASAFUMI SENZAKI,0
MASAGOES ISMAIL NING,2
MASAGUNG WIDJAJA,0
MASAHIRO ASO,3
MASAYA NAKAMURA,3
MASAYUKI INAGI,1
MASAYUKI INOUE,3
MASAYUKI SATO,3
MASDJAN,3
MASDUKI ABIDLOWI,0
MASHUDI HAMKA,1
MASKAPAI REASURANSI INDONESIA TBK,1
MASRIZAL A SYARIEF,2
MASSIMILIANA LANDINI,3
MASTAN SINGH,1
MASWAR PURNAMA,3
MAT JAIS,0
MATA UANG ASING,3
MATAHARI DEPARTMENT STORE TBK,1
MATAHARI PUTRA PRIMA TBK,0
MATHIAS SPORT ACADEMY,2
MATHILDA KURNIA HALIM,0
MATIUS JUSUF,3
MATIUS SUGIAMAN,1
MATTHEW TIRTA PRALADA,1
MAURITS DR LALISANG,1
MAURIZIO SUTOJO,3
MAWARTI,3
MAYA DEWI ARMANANTY,3
MAYAPADA HEALTHCARE GROUP,3
MAYORA INDAH TBK,0
MAYYUSRA ALAMSARI JOHAN,1
MEDIA NUSANTARA CITRA TBK,3
MEDIANA HADIWIDJAJA,3
MEDINA,3
MEDYA LENGKEY S,0
MEGA DAYA PRIMA,1
MEGAPOLITAN DEVELOPMENTS TBK,0
MEGUSDYAN SUSANTO,1
MEHER PHEROZ PUDUMJEE,0
MEI SURYAWAN,3
MEICKEL ONGKODJOJO,1
MEIDY FERDIANSYAH,1
MEIJANI WIBOWO,2
MEILIZA WAN,0
MEINAR KUSUMASTUTI,1
MEINARSIH,0
MEITI IFIANTI,1
MEITY SUBIANTO,1
MEITY TJIPTOBIANTORO,2
MELATI SINAGA,0
MELI,1
MELIA SUHERMAN,0
MELIANA,0
MELINDA DEE,1
MELISA PATRICIA,2
MELISSA ANN MULHOLLAND,0
MELISSA SISKA JUMINTO,0
MELIZA MUSA RUSLI,1
MELVIN LEE,1
MELVIN WANGKAR,1
MERATUS JASA PRIMA TBK,1
MERCIA PISCESA SOELISTIO,0
MERCK TBK,3
MERI HERAWATI K,2
MERIAM LINA SITORUS,3
MERISA DARWIS,3
MERLIN,3
MERNA LOGAM,0
MERNI HIDAYAT,3
MERRY MARYATI,2
MERTJE TJOKRO,1
MERTY TJOKRO,1
MERY SOFI,0
MERYANA HARTONO,1
MERZA FACHYS,3
MESHA RIZAL SINI,3
META DEWI THEDJA,1
METRODATA ELECTRONICS TBK,0
METROPOLITAN KENTJANA TBK,2
METROPOLITAN LAND TBK,0
MEY LINDA PALIT,3
MIA AMIATI,1
MIAO BING,3
MIARNI ANG,2
MICHAEL,1
MICHAEL ALFONSUS,1
MICHAEL BRIAN DORRELL,1
MICHAEL DJALAL,0
MICHAEL ISKANDAR,2
MICHAEL J P WIDJAJA,1
MICHAEL JAMES WALLACE ASHLEY,1
MICHAEL JASON KURNIAWAN,3
MICHAEL LIMMARGA,0
MICHAEL RIADY,2
MICHAEL STEVEN,1
MICHAEL SUNG,3
MICHAEL WAHYUDI DHARMAWAN,0
MICHAEL WP SOERYADJAYA,0
MICHAEL WP. SOERYADJAYA,1
MICHELE GRITTI,1
MICHELE MALLORIE SUNOGO,1
MICHELLA RISTIADEWI,3
MICHELLE LIEM MEI FUNG,3
MICHELLE TANMIZI,0
MICHELLINA LAKSMI TRIWARDHANY,3
MICKY INDRA,1
MIDI UTAMA INDONESIA TBK,3
MIEKE WIJAYA,1
MILY,1
MIMING THENIKO,1
MIN FU,1
MINA,3
MINAH SARSI,1
MINARDEWI SOEDARGO,3
MINARSRIANI SOEDARGO,3
MINGDONG ZHU,0
MINNA PADI INVESTAMA SEKURITAS TBK,3
MINORU MURATA,3
MINTARJO,0
MINTONO SUGIHARTO,1
MINTORO ASALIM,3
MIQUEL RODRIGO STAAL,1
MIRA TAYYIBA,1
MIRINDA IRAWAN,1
MIRTA AKBARI,1
MIRTHA SUKANTO,0
MIRZA ADITYASWARA,1
MIRZA NURUL HANDAYANI,1
MISYAL ABDULLAH BAHWAL,3
MITIK,0
MITIT SUNARMI DS,1
MITRA INTERNATIONAL RESOURCES TBK,1
MITRA INVESTINDO TBK,0
MITRA NELAYAN,1
MITRABAHTERA SEGARA SEJATI TBK,0
MITSUHIKO HISATO,3
MITSUNOBU TAKAGI,0
MIVIDA HAMAMI,1
MNC KAPITAL INDONESIA TBK,1
MOCHAMAD AGUS ROFIUDIN,1
MOCHAMAD NAFIUDIN,1
MOCHAMAD RIZALDI,1
MOCHTAR RIADY,3
MODERN INTERNASIONAL TBK,0
MOELJADI,0
MOELYONO SOESILO,3
MOENARDJI SOEDARGO,3
MOH A R P MANGKUNINGRAT,2
MOH ADIB,1
MOH IRSAN,0
MOH RIZAL PAHLEVI,1
MOHAMAD AGUS SETIAWAN,1
MOHAMAD ASAD,0
MOHAMAD FERIADI,1
MOHAMAD GATOT ADHI PRASETYO,0
MOHAMAD INDRA PERMANA,0
MOHAMAD JUSUF HAMKA,1
MOHAMAD OKI RAMADHANA,0
MOHAMAD PRAPANCA,2
MOHAMAD TACHRIL SAPIIE,3
MOHAMMAD ABDUL GHANI,3
MOHAMMAD ADIB KHUMAIDI,3
MOHAMMAD ANIS YUNIANTO,1
MOHAMMAD AZAN RICKO AFRIANDY,1
MOHAMMAD FARAUK,1
MOHAMMAD ICHSAN,0
MOHAMMAD SOPHI DJUDZMAN,0
MOHAMMAD YUDAYAT,3
MOMOG IRNAWAN,3
MONANG SIMATUPANG,0
MONICA HANDAYANI,1
MONICA LYNN MULYANTO,2
MOSFLY ANG,3
MOTONOBU NISHIMURA,1
MUALLIM,2
MUAR BAN LEE,0
MUARA SEJAGAT ABADI,1
MUARIP SANTOSO,0
MUCHAMMAD FADHLI,0
MUCHAROM,3
MUDJIHARNO MURSITI SUDJONO,3
MUDJIR SHAWPINDO,1
MUFTI ARIMURTI,0
MUH ARIEF ROSYID HASAN,1
MUH TAHIR,1
MUHADI,0
MUHADJIR EFFENDY,1
MUHAMAD AKBAR,3
MUHAMAD FATHIR,1
MUHAMAD LUTHFI ANDRIYANTO,3
MUHAMAD NURHADI,2
MUHAMAD SALIM,3
MUHAMAD SHANIE MUBARAK,3
MUHAMAD SIDIK HERUWIBOWO,3
MUHAMMAD ABRAHAMSYAH,3
MUHAMMAD AKBAR,1
MUHAMMAD ALI REZA,1
MUHAMMAD AMINO PADMADIAN,1
MUHAMMAD ANAS MALLA,1
MUHAMMAD ANIS,1
MUHAMMAD ANWAR KARIM,1
MUHAMMAD AQFIAN MUNTAHA,1
MUHAMMAD ARDIYANSYAH,1
MUHAMMAD ARIFIN NASUTION,3
MUHAMMAD AWALUDDIN,1
MUHAMMAD BAHARSAH DIAH,1
MUHAMMAD BAHRUDDIN,3
MUHAMMAD BAYU AFFANDI,1
MUHAMMAD BULDANSYAH,0
MUHAMMAD BUSTHAMI,1
MUHAMMAD DADYA MANGGALA,1
MUHAMMAD FADLI,1
MUHAMMAD FAUZI IRAWAN,3
MUHAMMAD FITNO,1
MUHAMMAD HAMID,3
MUHAMMAD HANUGROHO,3
MUHAMMAD HARDIANSYAH,0
MUHAMMAD HARRIFAR SYAFAR,3
MUHAMMAD HATIBI,3
MUHAMMAD IQBAL,3
MUHAMMAD ISHAQ,1
MUHAMMAD KHOERUR ROZIQIN,1
MUHAMMAD LUTFI,1
MUHAMMAD LUTHFIANTO,0
MUHAMMAD MUAZZIR,1
MUHAMMAD MUGHNI,0
MUHAMMAD NOVAN AMIRUDIN,1
MUHAMMAD NURDIN,1
MUHAMMAD PAISAL,1
MUHAMMAD RASYID,0
MUHAMMAD SADIKIN,0
MUHAMMAD SALMAN,1
MUHAMMAD SULTHON,2
MUHAMMAD SYAFII ANTONIO,1
MUHAMMAD SYAHRIL,0
MUHAMMAD SYAHRONI,1
MUHAMMAD TAIB SANGAJI,3
MUHAMMAD WAHYU WICAKSONO,0
MUHAMMAD YUSUF ATEH,1
MUHAMMAD YUSUF RIANG HEPAT,3
MUHAMMAD ZAENURI,1
MUHARTO,1
MUJIATI,3
MUJTABA HUSSAIN,0
MUKHTARIS,1
MUKSON ARIF ROSYIDI,0
MUKTAR WIDJAJA,1
MULIA INDUSTRINDO TBK,1
MULIADI SUTJITRO,1
MULIALIE,1
MULIAMURTY SUHANDYNATA,0
MULIANTO,0
MULTI INDOCITRA TBK,3
MULTIPOLAR TBK,1
MULTISTRADA ARAH SARANA TBK,3
MULYA EFFENDI SIREGAR,3
MULYADI,3
MULYADI GANI,3
MULYADI HERI WIBOWO,0
MULYADI UTOMO BUDHI MOELJONO,3
MULYADI WITONO,3
MULYANTO,1
MULYO SETIAWAN,3
MULYONO,1
MUMIN ALI GUNAWAN,0
MUN HU JIN,1
MUNADI HERLAMBANG,3
MUNANDAR,0
MURADI,3
MURNIADI CHANDRA,1
MURSALAM,1
MUSRIL,0
MUSTAIN SJADZALI,1
MUSTAJAB,3
MUSTIKA LAUTAN PULUNGAN,0
MUSTIKA RATU TBK,0
MUTIA NANDIKA,3
MUTIARA ANJANI,1
MUTIARA ARIEF,0
MUTIAWATI DARMADJA,1
MUZZAMIL BIN MAKMUD,1
MYUNG CHANG YONG,3
NADIAH KHALID ABDAT,1
NADINE GRAF,1
NADINE HITESH BHARWANI,3
NAGA WIDJAJA,0
NAGIAN TONI,1
NAH JEONGHUN,0
NAILUFAR MARS,1
NAJWA SHIHAB,0
NALINKANT A RATHOD,0
NALINKANT AMRATLAL RATHOD,0
NANA PUSPA DEWI,3
NANAN HADIRETNA,1
NANANG HENDARNO,1
NANANG SUHENDI,1
NANCY ADISTYASARI,3
NANCY GONDOBINTORO,0
NANCY SARIKY,3
NANDA WIDYA,0
NANDANG SOLIHIN,0
NANDANG SUSANTO,0
NANDAR AYI YUSAMSI,3
NANI IR,3
NANIK JOELIAWATI SANTOSO,1
NANIWATI,1
NANNY D TIRTAWIDJAJA,2
NANO ARYONO,1
NAOKI SUZUKI,3
NAOMAS PAKPAHAN,1
NAOTAKA KIDA,1
NAOTO KAWAI,1
NAOYA KOIZUMI,1
NAOYA NAKAMURA,1
NAPAK TILAS SENI,2
NASRUN,1
NATAL IMAN GINTING,1
NATALIA,3
NATALIA DEVI PUDJIADI,0
NATALIA FIRMANSYAH,0
NATALIA NAINGGOLAN,3
NATALINA SURJANI SUDARTAN,3
NATASHA LESMANA,1
NATASYA IMMANUELA SANDJOJO,1
NATHAN KUM,3
NATHAN OCTAVIAN WANGSADIRDJA,0
NATHAN TANUWIDJAJA,3
NATHAN TIRTANA,1
NAVIN NAHATA,3
NAWA GULARSO IR,1
NAWI,3
NELDA SILFA,0
NELLY HENRY,1
NELLY TADI BAU,0
NELSON AMIDJAJA,3
NELSON HENDRIK SIMAMORA,1
NELY LAYANTO,3
NENCY,3
NENGAH RAMA GAUTAMA,0
NERY POLIM,0
NESSY SARINDA,0
NETTY,0
NETTY KELES,3
NEVIN SOEMEDI,0
NEVY CHRISTINA SIHOTANG,1
NG AH KOO ERIC NG,1
NG EK SONG,3
NG KOEI KIE,3
NG MEI FOENG,0
NG SIEW MOI,3
NGADIMAN,3
NGATARI,1
NGATIRAN,3
NI HUA,1
NI LUH SUDI ANTARINI,0
NICHOLAS CHANDRA,3
NICHOLAS JONES,1
NICHOLAS SPASSKY HUTAPEA,1
NICKE WIDYAWATI,3
NICKI,3
NICKY GUNHADI,0
NICO,3
NICO GUNAWAN,2
NICO PURNOMO,1
NICOLAS ALIX GROENE,1
NICOLAS D KANTER,0
NIDHI DHORELIYA,1
NIK RIZAL KAMIL BIN NIK IBRAHIM KAMIL,3
NIKKO LIANDRY,3
NILA SUSANTI,3
NINA SULISTYOWATI,0
NINIEK RAHARDJA,1
NINIK HERLANI MASLI RIDHWAN,3
NINIK KUSUMOWATI TJAHJONO,0
NINING PUDJAWATI,3
NINO FEDIAWAN KUSMEDI,3
NIO EKO SUSILO,2
NIO YANTONY,1
NIRMAL HIROO BHARWANI,1
NIROSHAN ROMESH SILVA,0
NIRWAN DERMAWAN BAKRIE,0
NITA TANAWIDJAJA,0
NITHI PATARACHOKE,0
NIXON LP NAPITUPULU,1
NIZAR AHMAD SAPUTRA,1
NJOO ALBERT SETIAWAN,1
NOBUYOSHI FUJISAWA,0
NOEGROHO HARI HARDONO,0
NOEL AELYO LARAS KUSUMA NEGARA,1
NOER INDRADJAJA,2
NOER LEMING,1
NOERLAILA ZEIN,1
NOFRY RONY POETRA,1
NONI ROSALIA GELAEL BARKI,3
NONI SRI AYATI PURNOMO,2
NOPPADOL GAEWTHABTHIM,0
NOTARIZA TAHER,3
NOTO SUKAMTO,3
NOUMIRA SJAHRIL,1
NOVEL ARSYAD,3
NOVI,1
NOVIADY WAHYUDI,1
NOVIANA ROSMALA IRIANTI,0
NOVIANTI D QURROTULAINI,0
NOVITA DEWI,3
NOVITA LEONI,0
NOVITA WIDYA ANGGRAINI,1
NUGROHO,0
NUGROHO I PURBOWINOTO,1
NUMPOL MALICHAI,3
NUR ASMARA DIAH,3
NURBANI ERMIN,3
NURCAHYA BASUKI,3
NURCAN ERTAS KUZU,1
NURDIAZ ALVIN PATTISAHUSIWA,3
NURDIN MISBAH,3
NURHADIJONO,0
NURHAYATI,3
NURJAMAN,3
NURMA HANDAYANI,3
NURMAN DIAH,1
NURSALAM ANDI TABUSALLA,3
NURSALIM,3
NURUL GHUFRON,3
NURWATI BROTOLEKSONO,1
NUSA KONSTRUKSI ENJINIRING TBK,1
NUSANTARA INFRASTRUCTURE TBK,3
NYAMDORJ CHULUUNBAATAR,1
NYAUW FARIDA AK,3
NYCELINE KWEE,3
NYIMAS DEWI RATIH KAMIL,3
OCTAVIANUS KUNTJORO,1
OCTAVIANUS WENAS,1
ODD GLEDITSCH DY,3
OEI ALLAN WIBISONO,3
OEI HARRY FONG JAYA,1
OEI HARRY LUKMITO,1
OEI MICHELE SUNOGO,0
OEI SETIAWAN WINARTO,1
OEIJ FREDDY WIJAYA,3
OEN DJOEN IEN,3
OESMAN SAPTA,3
OEY KOK HWANG,1
OEY VONIE,0
OH DONGGYU,3
OH IN TAEK,2
OKE SETIAWAN,1
OKI INDRAWANSYAH,3
OKI WIDJAJA,0
OKSAN OMAS MANGATAS PANGGABEAN,0
OKTAVIANUS,1
OLAV HUGO POOT,3
OLIVER KHAW KAR HENG,3
OLIVIA SURODJO,0
OMAR DANNI HASAN,3
OMAR LUTHFI ANWAR,3
OMAR SJAWALDY ANWAR,3
ONG DENY,3
ONG MADIAN,1
ONG MU HING,1
ONG TIAUW KIE,0
ONG WEN PAUW,1
ONG YICK SING,1
ONGKI PURNOMO SUMARNOMBA,1
ONGKI WANADJATI DANA,3
ONI FEBRIARTO RAHARDJO,1
ONIX CAPITAL TBK,1
ONNY WIDJANARKO,3
ORNELA BARTIN SUTAN GIRI,0
OSAMU INOUE,0
OSAMU KURIBARA,1
OSMAN SITORUS,1
OSSY DERMAWAN,1
OTTO TOTO SUGIRI,1
OURANIA SOTOS,0
OWEN PETRO BITUMEN,1
OWEN RAHADIYAN,3
OWEN STRATEGIK MEDIA,2
PABRIK KERTAS TJIWI KIMIA TBK,3
PAHLAWAN HARI TJAHJONO,1
PAKUWON JATI TBK,3
PALACHETA SUBIES SUBIANTO,1
PAMELA HIDAJAT,3
PAMITRA WINEKA,3
PAMUNGKAS BAYU TRIPRASETYO,3
PANANGIAN SIMANUNGKALIT,1
PANDAWA LONA SOYAKA,3
PANDJI P DJAJANEGARA,1
PANDJI SURYA SOERJOPRAHONO,1
PANDRI PRABONO MOELYO,3
PANDU PATRIA SJAHRIR,0
PANGAYOMAN ADI SOENJOTO,1
PANGESTU ALIM,0
PANIN SEKURITAS TBK,0
PANINVEST TBK,0
PANJI SANJAYA,0
PANORAMA SENTRAWISATA TBK,1
PARAGON KARYA PERKASA TBK,1
PARAJUGO GUNAWAN,1
PARIKESIT SUPRAPTO,1
PARK JIN JE,2
PARK JIN YONG,3
PARK JOUNG IN,0
PARK JUNG OOK,3
PARK KYU WAN,1
PARLUHUTAN SITOHANG,3
PARMAN NATAATMADJA,3
PARVEEN KATHURIA,1
PARWATI SURJAUDAJA,1
PASTIKA NIRMALA,1
PATRICCO BARON,1
PATRICH BIONDI,1
PATRICIA GITTA CHANDRA,0
PATRICIA PRATIWI SUWATI PRASATYA,3
PATRICIA PS PRASATYA,0
PATRICK ADHIATMADJA,3
PATRICK CHONG FOOK SENG,3
PATRICK HUBERTUS RAINIER VAN DE COOLWIJK,1
PATRICK NG HONG CHUAN,1
PATRICK RUDIANTO WIIDJAJA,2
PATRICK SANTOSA RENDRADJAJA,0
PATTA SOFYAN,3
PATTARAPHON CHARTTONGKUM,0
PAUL CHRISTIAN ARIYANTO,2
PAUL GANDA C PANDJAITAN,1
PAUL NORMAN JANELLE,1
PAUL SIMMON CONNOLLY,0
PAULIUS JUTA,1
PAULUS,3
PAULUS DERMAWAN TJANDRA,0
PAULUS GUNAWAN,3
PAULUS HANS EKAJAYA,0
PAULUS INDRA INTAN,1
PAULUS KURNIAWAN KOESOEMOWIDAGDO,0
PAULUS MOLEONOTO,2
PAULUS RIDWAN PURAWINATA,2
PAULUS TANUWIJAYA,3
PAULUS TEDJOSUTIKNO,1
PAULUS TUMEWU,3
PAULUS UTOMO,1
PAULUS YUDIYANTO,0
PAVARET LILA,0
PEI YI LIU TAMMY LIU,1
PELANGI INDAH CANINDO TBK,0
PELAT TIMAH NUSANTARA TBK,1
PELAYARAN NASIONAL BINA BUANA RAYA TBK,3
PELAYARAN NELLY DWI PUTRI TBK,1
PEMBANGUNAN GRAHA LESTARI INDAH TBK,1
PEMBANGUNAN JAYA ANCOL TBK,1
PENDY,0
PENDY KUMALA KHOE,1
PENG LEI,1
PENG TJOAN,0
PENI PAHLAWANDA,0
PERDANA BANGUN PUSAKA TBK,3
PERDANA GAPURA PRIMA TBK,3
PERMADI AL SUHARTO,2
PERMATA NUSA INDAH,3
PETER,3
PETER ARISTA PRAMANA,1
PETER CHANDRA DJAJADI,0
PETER DJATMIKO,3
PETER JAMES BINSTED,3
PETER KASTENMEIER,0
PETER SONDAKH,3
PETER SUNG,3
PETER TOTO HARJANTO,3
PETER UNGGUL SUTANTIO,0
PETROSEA TBK,1
PETRUS DARUYANNI,1
PETRUS HALIM,0
PETRUS KOSASI KARTO,1
PETRUS SARTONO,1
PHEI FONG RAHIM,1
PHEROZ NASWANJEE PUDUMJEE,0
PHILLIP TJIPTO,3
PHILMON SAMUEL TANURI,0
PHOENG HADI SYAPUTRA,1
PIET YAURY,3
PIETER TANURI,0
PIETRA MACHREZA PALOH,1
PIKKO LAND DEVELOPMENT TBK,1
PIKRI ILHAM KURNIANSYAH,1
PIN HARRIS,0
PINARTO SUTANTO,3
PINKY NK,3
PINNYWATI CHANDRA,3
PINTARSO ADIJANTO,3
PIONEERINDO GOURMET INTERNATIONAL TBK,3
PITONO BONG,1
PIUS LUSTRILANANG,2
PLAZA INDONESIA REALTY TBK,2
PNG EWE CHAI,1
PO SUGIHARTO DARMAKUSUMA,0
PO SUN KOK,3
POEDJI HARIXON,3
POHAN WIJAYA PO,3
POLTAK HALOMOAN ARIFIN NABABAN,1
POLYCHEM INDONESIA TBK,2
POPI PUSPITASARI,3
PP (PERSERO) TBK,3
PP LONDON SUMATRA INDONESIA TBK,2
PRABOWO SUBIANTO,0
PRAHARA FIRDAUSI,3
PRAJOGO PANGESTU,0
PRAMA NUGRAHA,0
PRAMASALEH HARYO UTOMO,3
PRAMAYARI HARDIAN D,3
PRAMITHA WULANJANI,1
PRAMONO MARGONO,2
PRAMUDJI SUGINAWAN,1
PRAMUKTI SURJAUDAJA,1
PRANANDA SURYA PALOH,0
PRANATA HAJADI,3
PRANOLO,3
PRASETYO SUHARTO,1
PRASIDHA ANEKA NIAGA TBK,3
PRAYOGA WISUDHARMA,0
PRAYOGO PRAYITNO,1
PRIHATANTO AGUNG LESMONO,0
PRIJONO SUGIARTO,0
PRIJONO WINARKO,3
PRILLI BUDI PASRAVITA SOETANTYO,3
PRIM GALAWIRA ATMAJA,1
PRIMARINDO ASIA INFRASTRUCTURE TBK,0
PRISCILLA VIKANANDA MARGAKA,1
PRIYADARSHI ANAND,1
PRODJO SUNARJANTO,0
PRYSMIAN SPA,3
PT 1 INTI DOT COM,0
PT ABADI ADIMULIA,1
PT ABADI AGROSINDO PERSADA,3
PT ABADI PRIMA INTI KARYA,1
PT ABDI ANUGERAH PERSADA,0
PT ABDI HARAPAN UNGGUL,0
PT ABIOSO BATARA ALBA,0
PT ACE OLDFIELDS TBK,3
PT ACER INDONESIA,3
PT ACSET INDONUSA TBK,1
PT ADAKOM INTERNATIONAL TECHNOLOGY,1
PT ADARO INDONESIA,0
PT ADHI COMMUTER PROPERTI TBK,1
PT ADHI GUNA PUTERA,1
PT ADHI PERSADA BETON,3
PT ADHI PERSADA GEDUNG,0
PT ADHI PERSADA PROPERTI,1
PT ADHIKA ARNAWAMA AGENSI,3
PT ADHIKARISMA PRATAMA,3
PT ADHIMIX PRECAST INDONESIA,1
PT ADHITYA SERAYAKORITA,1
PT ADHIYAKSA TIRTA ABADI,1
PT ADI SARANA LOGISTIK,0
PT ADIJAYA KARYA MAKMUR,3
PT ADIMITRA BARATAMA NUSANTARA,0
PT ADIMITRA GALERINDO,3
PT ADIPROTEK ENVIRODUNIA,1
PT ADIRAJA ARMADA MARITIM,3
PT ADMINISTRASI MEDIKA,3
PT ADONAI PIALANG ASURANSI,1
PT ADORA MAKMUR SENTOSA,1
PT ADVANCE MEDICARE CORPORA,3
PT AEL INDONESIA,3
PT AEON INDONESIA,1
PT AEON MALL INDONESIA,3
PT AEROSEA NIRWANA INDONESIA,1
PT AFHAM SOLUSI KOMUNIKASI,3
PT AGRIMAS UTAMA INDONESIA,3
PT AGRITAMA MULTI SARANA,0
PT AGRO BOGA UTAMA,1
PT AGRO JAYA,0
PT AGRO MAKMUR RAYA,3
PT AGRO PALINDO SAKTI,0
PT AGRO WANA LESTARI,1
PT AGRO YASA LESTARI TBK,3
PT AGRONUSA INVESTAMA,0
PT AGUNG AUTOMALL,2
PT AGUNG PERDANA SAKTI,0
PT AGUNG PODOMORO LAND TBK,2
PT AGUNG SEMESTA SEJAHTERA TBK,3
PT AGUS SUTA LINE,0
PT AINO INDONESIA,3
PT AIR LIQUIDE INDONESIA TEKNOLOGI,1
PT AIR MAS PERKASA,1
PT AIR PRODUCTS INDONESIA,1
PT AIRA SUKSES INTERNASIONAL,0
PT AIRA SUKSES INTERNATIONAL,0
PT AIRASIA INDONESIA TBK,3
PT AIRSINDO MULTI SELARAS,3
PT AKASIA DAMCORP WABA,3
PT AKEBONO BRAKE ASTRA INDONESIA,1
PT AKINO WAHANAMULIA,3
PT AKIRA BARBEKYU INDONESIA,1
PT AKR CORPORINDO TBK,0
PT AKR LAND DEVELOPMENT,0
PT AKTIF INDONESIA INDAH,1
PT AKUR PRATAMA (YOGYA GROUP),3
PT AL ARES INDONESIA,3
PT ALAM LESTARI NIAGA,0
PT ALAM MENTARI SEJAHTERA,0
PT ALAMTRI MINERALS INDONESIA TBK,1
PT ALAT BUMI PERMAI,3
PT ALCHEMO TEKNOLOGI INDONESIA,1
PT ALERE HEALTH,3
PT ALFA GOLDLAND REALTY,3
PT ALFA GRANITAMA,1
PT ALFA RETAILINDO TBK,1
PT ALFINDO LF MAKMUR,1
PT ALIEF PRATAMA TRANSINDO,0
PT ALIET SAKATHA RAHAYU,1
PT ALITA PRAYA MITRA,1
PT ALLO BANK INDONESIA TBK,2
PT ALMINDO JAYA ABADI,3
PT ALPHANOVATION DIGITAL TEKNINDO,3
PT ALTEK TIRTA SARANA,1
